region,region.code,age,lx_rural_female,lx_rural_male,lx_urban_female,lx_urban_male,lx_national_female,lx_national_male,mx_rural_female,mx_rural_male,mx_urban_female,mx_urban_male,mx_national_female,mx_national_male
OR,840-41,59,91688.63947,86895.95734,91688.63947,86895.95734,NA,NA,0.006463834,0.010351289,0.006463834,0.010351289,NA,NA
OR,840-41,60,91097.88531,86001.10858,91097.88531,86001.10858,NA,NA,0.006894712,0.011095204,0.006894712,0.011095204,NA,NA
OR,840-41,61,90471.94949,85052.1784,90471.94949,85052.1784,NA,NA,0.007376908,0.011897382,0.007376908,0.011897382,NA,NA
OR,840-41,62,89806.99515,84046.26405,89806.99515,84046.26405,NA,NA,0.007917563,0.012708797,0.007917563,0.012708797,NA,NA
OR,840-41,63,89098.74244,82984.88768,89098.74244,82984.88768,NA,NA,0.008525773,0.013497208,0.008525773,0.013497208,NA,NA
OR,840-41,64,88342.33557,81872.33162,88342.33557,81872.33162,NA,NA,0.009200219,0.014277151,0.009200219,0.014277151,NA,NA
OR,840-41,65,87533.2884,80711.71312,87533.2884,80711.71312,NA,NA,0.009937057,0.015078676,0.009937057,0.015078676,NA,NA
OR,840-41,66,86667.77052,79503.78705,86667.77052,79503.78705,NA,NA,0.01075011,0.015981067,0.01075011,0.015981067,NA,NA
OR,840-41,67,85741.05813,78243.31122,85741.05813,78243.31122,NA,NA,0.011668919,0.017030544,0.011668919,0.017030544,NA,NA
OR,840-41,68,84746.35038,76922.0442,84746.35038,76922.0442,NA,NA,0.0127177,0.018305633,0.0127177,0.018305633,NA,NA
OR,840-41,69,83675.3882,75526.71739,83675.3882,75526.71739,NA,NA,0.013948521,0.019876865,0.013948521,0.019876865,NA,NA
OR,840-41,70,82516.32395,74040.26549,82516.32395,74040.26549,NA,NA,0.015402032,0.021733217,0.015402032,0.021733217,NA,NA
OR,840-41,71,81255.11747,72448.44041,81255.11747,72448.44041,NA,NA,0.017032777,0.023790943,0.017032777,0.023790943,NA,NA
OR,840-41,72,79882.79585,70745.08587,79882.79585,70745.08587,NA,NA,0.018771727,0.026022529,0.018771727,0.026022529,NA,NA
OR,840-41,73,78397.20143,68927.77764,78397.20143,68927.77764,NA,NA,0.020661251,0.028366945,0.020661251,0.028366945,NA,NA
OR,840-41,74,76793.97945,66999.85186,76793.97945,66999.85186,NA,NA,0.022698849,0.030838457,0.022698849,0.030838457,NA,NA
OR,840-41,75,75070.40604,64965.06921,75070.40604,64965.06921,NA,NA,0.024927457,0.03350057,0.024927457,0.03350057,NA,NA
OR,840-41,76,73222.12818,62824.52539,73222.12818,62824.52539,NA,NA,0.027522885,0.036611803,0.027522885,0.036611803,NA,NA
OR,840-41,77,71234.2142,60565.77206,71234.2142,60565.77206,NA,NA,0.030499198,0.040258857,0.030499198,0.040258857,NA,NA
OR,840-41,78,69094.26126,58175.59521,69094.26126,58175.59521,NA,NA,0.034046541,0.044271611,0.034046541,0.044271611,NA,NA
OR,840-41,79,66781.21623,55655.84458,66781.21623,55655.84458,NA,NA,0.03827076,0.048959603,0.03827076,0.048959603,NA,NA
OR,840-41,80,64273.41708,52996.04474,64273.41708,52996.04474,NA,NA,0.042724755,0.054222964,0.042724755,0.054222964,NA,NA
OR,840-41,81,61584.78665,50198.2933,61584.78665,50198.2933,NA,NA,0.047600857,0.059907847,0.047600857,0.059907847,NA,NA
OR,840-41,82,58721.46964,47278.45385,58721.46964,47278.45385,NA,NA,0.052877814,0.066245017,0.052877814,0.066245017,NA,NA
OR,840-41,83,55696.41195,44246.8739,55696.41195,44246.8739,NA,NA,0.059178716,0.073714157,0.059178716,0.073714157,NA,NA
OR,840-41,84,52495.09474,41101.19347,52495.09474,41101.19347,NA,NA,0.066564388,0.081707613,0.066564388,0.081707613,NA,NA
OR,840-41,85,49113.31133,37874.76414,49113.31133,37874.76414,NA,NA,0.074222958,0.091113861,0.074222958,0.091113861,NA,NA
OR,840-41,86,45598.38381,34574.16921,45598.38381,34574.16921,NA,NA,0.083703193,0.101815424,0.083703193,0.101815424,NA,NA
OR,840-41,87,41934.97306,31224.46202,41934.97306,31224.46202,NA,NA,0.094266813,0.113598808,0.094266813,0.113598808,NA,NA
OR,840-41,88,38159.87621,27868.09559,38159.87621,27868.09559,NA,NA,0.106001693,0.126518899,0.106001693,0.126518899,NA,NA
OR,840-41,89,34318.46288,24551.96855,34318.46288,24551.96855,NA,NA,0.118995533,0.140645129,0.118995533,0.140645129,NA,NA
OR,840-41,90,30463.93786,21325.66512,30463.93786,21325.66512,NA,NA,0.13334368,0.156024753,0.13334368,0.156024753,NA,NA
OR,840-41,91,26655.6686,18239.04825,26655.6686,18239.04825,NA,NA,0.149109713,0.172705918,0.149109713,0.172705918,NA,NA
OR,840-41,92,22956.74847,15339.5285,22956.74847,15339.5285,NA,NA,0.166372871,0.190678353,0.166372871,0.190678353,NA,NA
OR,840-41,93,19430.68866,12669.10702,19430.68866,12669.10702,NA,NA,0.185177598,0.209988557,0.185177598,0.209988557,NA,NA
OR,840-41,94,16137.4751,10261.52215,16137.4751,10261.52215,NA,NA,0.205558719,0.23059053,0.205558719,0.23059053,NA,NA
OR,840-41,95,13129.44029,8139.922691,13129.44029,8139.922691,NA,NA,0.227536465,0.252449994,0.227536465,0.252449994,NA,NA
OR,840-41,96,10447.27332,6315.310878,10447.27332,6315.310878,NA,NA,0.251062291,0.275498244,0.251062291,0.275498244,NA,NA
OR,840-41,97,8116.89234,4786.101123,8116.89234,4786.101123,NA,NA,0.276116503,0.299682582,0.276116503,0.299682582,NA,NA
OR,840-41,98,6147.566145,3538.865569,6147.566145,3538.865569,NA,NA,0.30263238,0.324814068,0.30263238,0.324814068,NA,NA
OR,840-41,99,4531.765933,2550.176169,4531.765933,2550.176169,NA,NA,0.330446387,0.350777499,0.330446387,0.350777499,NA,NA
OR,840-41,100,3246.747087,1789.320368,3246.747087,1789.320368,NA,NA,0.355294265,0.355294265,0.355294265,0.355294265,NA,NA
